attribute#1,attribute#2,attribute#3,attribute#4,attribute#5,attribute#6,attribute#7,irrelevant1,irrelevant2,irrelevant3,irrelevant4,irrelevant5,irrelevant6,irrelevant7,irrelevant8,irrelevant9,irrelevant10,irrelevant11,irrelevant12,irrelevant13,irrelevant14,irrelevant15,irrelevant16,irrelevant17,target
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,-1.0843235567659568,1.0965646299831404,1.0196924670079344,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,0.9861680751917864,0.9972183534434393,1.1537629007594372,-1.0196924670079341,8
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,4
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,-1.0843235567659568,-0.911938952485979,1.0196924670079344,1.0083917555118493,0.9916780800061281,1.0722409238610484,0.9698146939186583,0.9644208245790428,-0.9916780800061282,0.9916780800061281,0.9972183534434393,-1.014025930423193,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,6
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,-1.475463029168294,-0.9752368720068674,0.9861680751917862,-1.0843235567659568,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,4
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,0.9644208245790428,1.0083917555118493,-1.0083917555118496,0.9972183534434393,-1.014025930423193,0.9972183534434393,1.1537629007594372,-1.0196924670079341,9
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,-1.9296850029282802,0.6777533426667367,1.0253919111386491,-1.0140259304231927,0.9222339529194996,1.0965646299831404,-0.9806878371223848,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,0.9972183534434393,1.1537629007594372,-1.0196924670079341,10
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,1.0965646299831404,-0.9806878371223848,1.0083917555118493,0.9916780800061281,1.0722409238610484,0.9698146939186583,-1.0368917535936528,1.0083917555118493,0.9916780800061281,-1.0027894056973132,-1.014025930423193,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,2
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,0.9861680751917862,-1.0843235567659568,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,0.9644208245790428,-0.9916780800061282,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,8
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,0.9972183534434393,1.1537629007594372,0.9806878371223849,6
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,-1.9296850029282802,0.6777533426667367,1.0253919111386491,0.9861680751917862,-1.0843235567659568,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,0.9916780800061281,0.9972183534434393,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,10
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,-1.9296850029282802,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,0.9972183534434393,-0.8667292034973334,0.9806878371223849,4
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,-1.9296850029282802,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,1.0083917555118493,-1.0083917555118496,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,9
-1.7035767998665272,0.8816051966568011,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,0.9644208245790428,1.0083917555118493,-1.0083917555118496,0.9972183534434393,-1.014025930423193,-1.0027894056973132,1.1537629007594372,0.9806878371223849,2
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,-1.0027894056973132,0.9861680751917864,0.9972183534434393,-0.8667292034973334,0.9806878371223849,6
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,1.0083917555118493,0.9916780800061281,1.0722409238610484,0.9698146939186583,0.9644208245790428,-0.9916780800061282,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,1.1537629007594372,-1.0196924670079341,4
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,-0.911938952485979,1.0196924670079344,1.0083917555118493,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,10
-1.7035767998665272,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,1.0965646299831404,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,10
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,0.9861680751917862,-1.0843235567659568,1.0965646299831404,-0.9806878371223848,1.0083917555118493,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,1.1537629007594372,0.9806878371223849,2
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,0.9916780800061281,0.9972183534434393,-1.014025930423193,0.9972183534434393,1.1537629007594372,-1.0196924670079341,9
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,1.140737503232909,-1.9296850029282802,-1.475463029168294,1.0253919111386491,-1.0140259304231927,0.9222339529194996,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,3
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,-1.475463029168294,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,1
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,1.0965646299831404,-0.9806878371223848,1.0083917555118493,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,0.9972183534434393,-0.8667292034973334,0.9806878371223849,4
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,1.0083917555118493,0.9916780800061281,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,1.0083917555118493,0.9916780800061281,-1.0027894056973132,-1.014025930423193,0.9972183534434393,1.1537629007594372,0.9806878371223849,4
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,-0.9752368720068674,0.9861680751917862,0.9222339529194996,-0.911938952485979,-0.9806878371223848,1.0083917555118493,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,1.1537629007594372,0.9806878371223849,2
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,-1.0843235567659568,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,1
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,7
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,-1.9296850029282802,-1.475463029168294,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,0.9972183534434393,1.1537629007594372,0.9806878371223849,5
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,-0.911938952485979,1.0196924670079344,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,9
-1.7035767998665272,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,-1.475463029168294,-0.9752368720068674,0.9861680751917862,-1.0843235567659568,1.0965646299831404,1.0196924670079344,1.0083917555118493,-1.0083917555118496,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,0.9972183534434393,-1.014025930423193,0.9972183534434393,1.1537629007594372,-1.0196924670079341,5
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,1.140737503232909,-1.9296850029282802,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,1.0083917555118493,-1.0083917555118496,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,0.9972183534434393,1.1537629007594372,-1.0196924670079341,3
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,1
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,1.0083917555118493,-1.0083917555118496,1.0722409238610484,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,3
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,-1.0027894056973132,1.1537629007594372,-1.0196924670079341,9
-1.7035767998665272,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,-1.475463029168294,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,1.0965646299831404,-0.9806878371223848,1.0083917555118493,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,0.9972183534434393,-1.014025930423193,-1.0027894056973132,1.1537629007594372,0.9806878371223849,5
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,1.0083917555118493,0.9916780800061281,1.0722409238610484,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,0.9916780800061281,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,9
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,0.9972183534434393,0.9861680751917864,-1.0027894056973132,1.1537629007594372,0.9806878371223849,7
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,1
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,-1.9296850029282802,0.6777533426667367,1.0253919111386491,-1.0140259304231927,0.9222339529194996,-0.911938952485979,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,4
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,-1.0140259304231927,0.9222339529194996,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,8
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,0.9861680751917862,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,0.9972183534434393,-0.8667292034973334,0.9806878371223849,2
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,0.9222339529194996,-0.911938952485979,1.0196924670079344,1.0083917555118493,-1.0083917555118496,1.0722409238610484,0.9698146939186583,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,9
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,-1.0027894056973132,1.1537629007594372,-1.0196924670079341,9
-1.7035767998665272,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,1.0196924670079344,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,0.9861680751917864,-1.0027894056973132,1.1537629007594372,-1.0196924670079341,5
0.5870002456468933,0.8816051966568011,0.5612649240940638,-1.4201432049934526,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,0.9806878371223849,1
-1.7035767998665272,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,0.9972183534434393,-0.8667292034973334,0.9806878371223849,4
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,-1.0140259304231927,0.9222339529194996,-0.911938952485979,1.0196924670079344,1.0083917555118493,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,0.9916780800061281,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,1.1537629007594372,-1.0196924670079341,8
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,0.9861680751917862,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,1.0083917555118493,-1.0083917555118496,-0.9326262202333079,0.9698146939186583,-1.0368917535936528,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,0.9806878371223849,8
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,0.9644208245790428,-0.9916780800061282,0.9916780800061281,-1.0027894056973132,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,1
0.5870002456468933,-1.1342945842335916,-1.7816898171823183,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,1.0083917555118493,-1.0083917555118496,1.0722409238610484,-1.0311248182468493,0.9644208245790428,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,-1.0027894056973132,1.1537629007594372,0.9806878371223849,8
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,-0.911938952485979,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,0.9916780800061281,0.9972183534434393,0.9861680751917864,0.9972183534434393,1.1537629007594372,-1.0196924670079341,9
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,0.9972183534434393,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,4
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,1.140737503232909,-1.9296850029282802,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,0.9916780800061281,0.9972183534434393,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,7
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,1.0965646299831404,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,1.0722409238610484,0.9698146939186583,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,-1.014025930423193,-1.0027894056973132,1.1537629007594372,0.9806878371223849,6
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,-0.9326262202333079,-1.0311248182468493,-1.0368917535936528,-0.9916780800061282,0.9916780800061281,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,-0.8667292034973334,-1.0196924670079341,7
0.5870002456468933,0.8816051966568011,-1.7816898171823183,0.7041543391425868,-0.8766258645533686,0.5182192940726125,0.6777533426667367,-0.9752368720068674,-1.0140259304231927,-1.0843235567659568,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,0.9916780800061281,-0.9326262202333079,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,1.1537629007594372,0.9806878371223849,6
-1.7035767998665272,0.8816051966568011,0.5612649240940638,0.7041543391425868,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,-1.0140259304231927,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,0.9916780800061281,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,0.9916780800061281,0.9972183534434393,-1.014025930423193,-1.0027894056973132,-0.8667292034973334,0.9806878371223849,5
0.5870002456468933,0.8816051966568011,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,-1.0140259304231927,0.9222339529194996,1.0965646299831404,-0.9806878371223848,1.0083917555118493,0.9916780800061281,-0.9326262202333079,-1.0311248182468493,0.9644208245790428,-0.9916780800061282,-1.0083917555118496,0.9972183534434393,-1.014025930423193,-1.0027894056973132,1.1537629007594372,0.9806878371223849,1
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,1.140737503232909,-1.9296850029282802,0.6777533426667367,-0.9752368720068674,0.9861680751917862,0.9222339529194996,-0.911938952485979,-0.9806878371223848,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,0.9972183534434393,1.1537629007594372,0.9806878371223849,3
0.5870002456468933,-1.1342945842335916,0.5612649240940638,-1.4201432049934526,-0.8766258645533686,0.5182192940726125,-1.475463029168294,1.0253919111386491,0.9861680751917862,-1.0843235567659568,1.0965646299831404,1.0196924670079344,1.0083917555118493,0.9916780800061281,1.0722409238610484,0.9698146939186583,0.9644208245790428,1.0083917555118493,-1.0083917555118496,0.9972183534434393,0.9861680751917864,0.9972183534434393,-0.8667292034973334,-1.0196924670079341,8
0.5870002456468933,-1.1342945842335916,0.5612649240940638,0.7041543391425868,1.140737503232909,0.5182192940726125,0.6777533426667367,1.0253919111386491,0.9861680751917862,0.9222339529194996,1.0965646299831404,1.0196924670079344,-0.9916780800061283,-1.0083917555118496,1.0722409238610484,-1.0311248182468493,-1.0368917535936528,1.0083917555118493,-1.0083917555118496,-1.0027894056973132,0.9861680751917864,-1.0027894056973132,1.1537629007594372,0.9806878371223849,9
