Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10,target
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,0.9782797401561579,-1.026293665830882,-1.034527879703731,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,0.9821944218702023,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,0.9666245053602429,-1.0428326807307104,1
0.9782797401561579,1.0100303412881124,-1.0222025039999036,0.9821944218702023,-1.001998003990028,-0.9743799784542228,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,-1.0222025039999036,0.9743799784542228,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,2
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,0.9743799784542228,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,-1.0428326807307104,1
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
-1.0222025039999036,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,-1.0222025039999036,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,1
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,0.9782797401561579,-1.026293665830882,-1.034527879703731,0.9589266029707683,1
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
0.9782797401561579,1.0100303412881124,0.9782797401561579,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,0.9980059800697489,1.026293665830882,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,2
-1.0222025039999036,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,-1.0222025039999036,-1.026293665830882,-1.034527879703731,-1.0428326807307104,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,-1.0428326807307104,2
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,-1.034527879703731,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,0.9782797401561579,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,0.9821944218702023,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,-1.034527879703731,-1.0428326807307104,1
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,0.9782797401561579,-1.026293665830882,-1.034527879703731,-1.0428326807307104,1
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,1
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,0.9821944218702023,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,-1.0428326807307104,1
0.9782797401561579,-0.9900692673496121,0.9782797401561579,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,-1.026293665830882,-1.034527879703731,-1.0428326807307104,1
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,0.9821944218702023,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,1
0.9782797401561579,-0.9900692673496121,0.9782797401561579,0.9821944218702023,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,0.9743799784542228,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,-1.034527879703731,0.9589266029707683,1
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
-1.0222025039999036,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,-1.026293665830882,-1.034527879703731,0.9589266029707683,2
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,1.026293665830882,-1.0222025039999036,0.9743799784542228,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,0.9743799784542228,-1.034527879703731,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,0.9782797401561579,0.9821944218702023,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,0.9782797401561579,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,1.0100303412881124,0.9782797401561579,0.9821944218702023,-1.001998003990028,1.026293665830882,-1.0222025039999036,0.9743799784542228,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,0.9821944218702023,0.9980059800697489,-0.9743799784542228,0.9782797401561579,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,1.026293665830882,0.9782797401561579,0.9743799784542228,-1.034527879703731,0.9589266029707683,1
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,-1.0428326807307104,1
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,1
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,0.9782797401561579,-1.026293665830882,-1.034527879703731,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,1.026293665830882,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,1
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,0.9821944218702023,-1.001998003990028,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,-1.0428326807307104,1
0.9782797401561579,1.0100303412881124,0.9782797401561579,0.9821944218702023,-1.001998003990028,1.026293665830882,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,0.9782797401561579,0.9743799784542228,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,-0.9900692673496121,0.9782797401561579,0.9821944218702023,-1.001998003990028,1.026293665830882,0.9782797401561579,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
0.9782797401561579,1.0100303412881124,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,0.9782797401561579,0.9743799784542228,0.9666245053602429,0.9589266029707683,1
-1.0222025039999036,1.0100303412881124,0.9782797401561579,-1.0181283641337464,0.9980059800697489,1.026293665830882,-1.0222025039999036,-1.026293665830882,0.9666245053602429,0.9589266029707683,2
0.9782797401561579,1.0100303412881124,0.9782797401561579,-1.0181283641337464,-1.001998003990028,1.026293665830882,0.9782797401561579,-1.026293665830882,0.9666245053602429,-1.0428326807307104,2
-1.0222025039999036,1.0100303412881124,-1.0222025039999036,0.9821944218702023,0.9980059800697489,-0.9743799784542228,-1.0222025039999036,0.9743799784542228,-1.034527879703731,-1.0428326807307104,2
0.9782797401561579,-0.9900692673496121,-1.0222025039999036,-1.0181283641337464,-1.001998003990028,-0.9743799784542228,-1.0222025039999036,0.9743799784542228,-1.034527879703731,-1.0428326807307104,2
